date,fused_signal,signal_clipped,price,forward_return,realized_vol,confidence,llm_signal,llm_confidence,llm_tone,llm_summary,llm_action,deterministic_signal,deterministic_regime,deterministic_confidence,comp_momentum,comp_trend,comp_volume,comp_risk,comp_rs,position,position_prev,turnover,tc_cost,strategy_return,buy_hold_return
2023-04-28,-0.3538125,-0.3538125,164.31,0.03499482685168287,0.5688437387784301,0.65,-0.45,0.65,bearish,"The stock shows consistent bearish momentum across all timeframes with price below both MA50 and MA200, supported by negative MACD and declining OBV. High volatility regime reduces confidence in any near-term reversal.",short,-0.11625482813414252,downtrend_high_vol,0.4226891898469499,"{'score': np.float64(-0.4974298472147054), 'components': {'momentum_returns': np.float64(-0.5778449169356937), 'macd_signal': np.float64(-0.609153256032522), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.3318886008869321), 'components': {'ma_structure': -1.0, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.5531476681448869), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (moderate ADX=22.1)'}","{'score': 0.26, 'components': {'obv': 0.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.08418891300320114), 'components': {'sharpe': np.float64(0.03062971001067044), 'sortino': np.float64(0.0), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.4205716169952604), 'components': {'relative_performance': np.float64(-0.5422856476697403), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.07828596932552012)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",-0.3538125,-0.3538125,0.0,0.0,-0.012381607175461044,0.03499482685168287
2023-05-05,-0.2751875,-0.2751875,170.06,-0.012230977302128743,0.5469997068905552,0.6409830508017379,-0.35,0.55,bearish,"The stock exhibits clear bearish momentum across all timeframes with price below both key moving averages and MACD in negative territory. While volatility is high and volume confirmation is mixed, the consistent downtrend and oversold RSI suggest continued weakness over a 1-week horizon.",short,-0.16966101603475658,downtrend_high_vol,0.43338135561216484,"{'score': np.float64(-0.5994362277194676), 'components': {'momentum_returns': np.float64(-0.8761415743342414), 'macd_signal': np.float64(-0.14972102201105275), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bearish momentum'}","{'score': np.float64(-0.6826938763892632), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.6183821344105644), 'cross_boost': 0.0}, 'interpretation': 'Strong downtrend (moderate ADX=24.7)'}","{'score': 0.22000000000000003, 'components': {'obv': 0.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.1, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.07951020380166529), 'components': {'sharpe': np.float64(0.015034012672217656), 'sortino': np.float64(0.0), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.6601010431181811), 'components': {'relative_performance': np.float64(-0.782050439136194), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.07805060398198707)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.2751875,-0.3538125,0.078625,3.93125e-05,0.0033264995663295533,-0.012230977302128743
2023-05-12,0.0,0.0,167.98,0.07238957018692704,0.5338969363466033,0.21,0.0,0.3,neutral,Mixed technical signals with negative momentum but some potential trend reversal indications. High volatility regime reduces confidence for a 1-week forward outlook.,hold,-0.1930017322214736,choppy_high_vol,0.32455060627751575,"{'score': np.float64(-0.33691511945371316), 'components': {'momentum_returns': np.float64(-0.6184625815807373), 'macd_signal': np.float64(0.3254277928688303), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.3564578014965275), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.4612549191207654), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (weak ADX=18.5)'}","{'score': 0.26, 'components': {'obv': 0.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.10982134578639557), 'components': {'sharpe': np.float64(0.10865918326705304), 'sortino': np.float64(0.01111795403139837), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.6856613204998252), 'components': {'relative_performance': np.float64(-0.8162318833572251), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.0694294371426001)}, 'interpretation': 'Strong underperformance vs S&P 500'}",0.0,-0.2751875,0.2751875,0.00013759375,-0.00013759375,0.07238957018692704
2023-05-19,-0.2751875,-0.2751875,180.14,0.07233263017652947,0.5032359613410509,0.5399582554623861,-0.35,0.45,bearish,"The stock shows negative momentum across all timeframes with price below both MA50 and MA200, indicating a clear downtrend. While MACD histogram is positive suggesting potential short-term stabilization, the high volatility regime and lack of volume confirmation significantly reduce conviction for any reversal.",short,-0.14916510924772078,choppy_high_vol,0.3492077882367023,"{'score': np.float64(-0.2049369654174389), 'components': {'momentum_returns': np.float64(-0.431181425266552), 'macd_signal': np.float64(0.37665480502909965), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.31841463531526315), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.41202721961084776), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (weak ADX=16.5)'}","{'score': 0.46, 'components': {'obv': 0.5, 'accumulation_distribution': 0.5, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.12853103340038224), 'components': {'sharpe': np.float64(0.14495722039574876), 'sortino': np.float64(0.05021933640828807), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.7384118672888258), 'components': {'relative_performance': np.float64(-0.6783366182015937), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.060075249087232066)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.2751875,0.0,0.2751875,0.00013759375,-0.020042629416703702,0.07233263017652947
2023-05-26,0.0,0.0,193.17,0.1076771755448569,0.4974875674541039,0.21,0.0,0.3,neutral,"Mixed technical signals with conflicting momentum and trend indicators in a high volatility regime. The stock shows positive 1-month momentum and volume accumulation, but is below its 200-day moving average with weak trend strength.",hold,0.05622596460967681,choppy_high_vol,0.3796790876133869,"{'score': np.float64(0.2381993814954927), 'components': {'momentum_returns': np.float64(0.20726197514951447), 'macd_signal': np.float64(0.5173954882415415), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(-0.16256771620866503), 'components': {'ma_structure': -0.5, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.5418923873622168), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (moderate ADX=21.7)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.1, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.19066251335852474), 'components': {'sharpe': np.float64(0.2663501307735618), 'sortino': np.float64(0.178787370632281), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.35340747095085956), 'components': {'relative_performance': np.float64(-0.3188170654635218), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.03459040548733776)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",0.0,-0.2751875,0.2751875,0.00013759375,-0.00013759375,0.1076771755448569
2023-06-02,0.3538125,0.3538125,213.97,0.14221619853250456,0.4892438343612345,0.75,0.45,0.65,bullish,"Strong short-term momentum and uptrend signals are supported by volume confirmation, but high volatility and overbought RSI limit conviction for the 1-week horizon. The stock shows positive 1-month and 3-month returns with MACD bullish divergence and price above both moving averages.",long,0.28943807233209895,uptrend_high_vol,0.6888033253162347,"{'score': np.float64(0.5065077910570075), 'components': {'momentum_returns': np.float64(0.53672823218095), 'macd_signal': np.float64(0.78817220069695), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.7668671922806771), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.6946260799643814), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=27.8)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.17121570044898712), 'components': {'sharpe': np.float64(0.22797953624350342), 'sortino': np.float64(0.1391091978796805), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(0.0029162112123623796), 'components': {'relative_performance': np.float64(0.040573613570419595), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.037657402358057215)}, 'interpretation': 'In-line with S&P 500'}",0.3538125,0.0,0.3538125,0.00017690624999999998,0.05014096249328177,0.14221619853250456
2023-06-09,0.3538125,0.3538125,244.4,0.06603927986906721,0.47964463787634043,0.6479543357104744,0.45,0.55,bullish,"Strong momentum and trend alignment with price above key moving averages and MACD histogram positive, supported by volume confirmation from OBV and accumulation-distribution trends. However, extremely overbought RSI and high volatility regime require caution for the 1-week horizon.",long,0.4909132857905118,uptrend_high_vol,0.759319650026679,"{'score': np.float64(0.7718717105644666), 'components': {'momentum_returns': np.float64(0.8966288058493292), 'macd_signal': np.float64(0.9453149338120128), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': 1.0, 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.9182601695093903), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=36.7)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.22030380003462946), 'components': {'sharpe': np.float64(0.3241506987636808), 'sortino': np.float64(0.24029295202762618), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(0.86507006328615), 'components': {'relative_performance': np.float64(0.6804861145563311), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.01541605127018119)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.02336552270867434,0.06603927986906721
2023-06-16,0.3538125,0.3538125,260.54,-0.015122438013356887,0.4717493762777696,0.697481194259495,0.45,0.6,bullish,"Strong momentum and trend signals support a bullish outlook, with price above both MA50 and MA200 in an uptrend pattern. However, high volatility and overbought RSI reduce confidence for the 1-week horizon.",long,0.5003761148101008,uptrend_high_vol,0.7626316401835354,"{'score': np.float64(0.7983353324691014), 'components': {'momentum_returns': np.float64(0.9316990357191361), 'macd_signal': np.float64(0.9636547962583144), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': 1.0, 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(1.0), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=47.2)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.2657927599202901), 'components': {'sharpe': np.float64(0.4132208595160651), 'sortino': np.float64(0.3341325103273529), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(0.7555620736673626), 'components': {'relative_performance': np.float64(0.781781945015781), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.026219871348418387)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,-0.005350507599600833,-0.015122438013356887
2023-06-23,0.3538125,0.3538125,256.6,0.020148090413094177,0.474108257687364,0.75,0.45,0.65,bullish,"Strong momentum and trend signals support continued upside over the 1-week horizon, with volume confirmation from OBV and accumulation-distribution trends. However, high volatility and overbought RSI conditions moderate conviction and require caution.",long,0.47637266090512065,uptrend_high_vol,0.7542304313167922,"{'score': np.float64(0.6974526109500698), 'components': {'momentum_returns': np.float64(0.9232650363515879), 'macd_signal': np.float64(0.48665168660768865), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': 1.0, 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(1.0), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=51.0)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.2560232702925434), 'components': {'sharpe': np.float64(0.3941069318994617), 'sortino': np.float64(0.31395595361352446), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(0.7465267775877742), 'components': {'relative_performance': np.float64(0.7733348054798697), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.026808027892095465)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.007128646239282883,0.020148090413094177
2023-06-30,0.3538125,0.3538125,261.77,0.048363066814379074,0.49479788359473953,0.6995231859295166,0.45,0.6,bullish,"Strong momentum (1m: 28%, 3m: 33%, 6m: 136%) and uptrend structure with price above both MA50 and MA200, supported by rising volume indicators (OBV and Accumulation-Distribution trending up). However, high volatility regime and MACD bear cross reduce confidence for the 1-week horizon.",long,0.44046371859033095,uptrend_high_vol,0.7416623015066157,"{'score': np.float64(0.5101162595706988), 'components': {'momentum_returns': np.float64(0.9213498760727548), 'macd_signal': np.float64(-0.4188057993829588), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': 1.0, 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(1.0), 'cross_boost': 0.3}, 'interpretation': 'Strong uptrend (strong ADX=44.8)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.1, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.2535504351704369), 'components': {'sharpe': np.float64(0.3891798156916027), 'sortino': np.float64(0.3089824523147804), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(0.7485551442342294), 'components': {'relative_performance': np.float64(0.7747320768032039), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.02617693256897443)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.017111457577262495,0.048363066814379074
2023-07-07,0.3538125,0.3538125,274.43,0.025325219545967892,0.4742552192482619,0.75,0.45,0.65,bullish,"Strong momentum across 1-6 month horizons and established uptrend with price above both MA50 and MA200 support bullish continuation. Volume confirmation via OBV and Accumulation-Distribution trends aligns with price action, though high volatility regime and slight MACD histogram divergence temper conviction.",long,0.47052008491539754,uptrend_high_vol,0.7521820297203892,"{'score': np.float64(0.6038510146869974), 'components': {'momentum_returns': np.float64(0.9373054919908127), 'macd_signal': np.float64(-0.00198777553515439), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': 1.0, 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(1.0), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=45.0)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.1, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.27294115935781715), 'components': {'sharpe': np.float64(0.4270237951954874), 'sortino': np.float64(0.34917010399585474), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(0.7905458213586439), 'components': {'relative_performance': np.float64(0.8065983314130989), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.01605251005445498)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.008960379240607764,0.025325219545967892
